estado,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
ES,2020-06-26,4018650,41201,1392,1502,17
ES,2020-06-27,4018650,41201,0,1502,0
ES,2020-06-28,4018650,43229,2028,1563,61
ES,2020-06-29,4018650,44632,1403,1616,53
ES,2020-06-30,4018650,46412,1780,1643,27
ES,2020-07-01,4018650,48327,1915,1688,45
ES,2020-07-02,4018650,49738,1411,1723,35
ES,2020-07-03,4018650,51179,1441,1753,30
ES,2020-07-04,4018650,52310,1131,1776,23
ES,2020-07-05,4018650,52878,568,1799,23
ES,2020-07-06,4018650,54026,1148,1833,34
ES,2020-07-07,4018650,56167,2141,1875,42
ES,2020-07-08,4018650,57981,1814,1906,31
ES,2020-07-09,4018650,59443,1462,1925,19
ES,2020-07-10,4018650,60786,1343,1961,36
ES,2020-07-11,4018650,61653,867,1978,17
ES,2020-07-12,4018650,62215,562,1997,19
ES,2020-07-13,4018650,63292,1077,2033,36
ES,2020-07-14,4018650,64621,1329,2075,42
ES,2020-07-15,4018650,65749,1128,2090,15
ES,2020-07-16,4018650,67496,1747,2129,39
ES,2020-07-17,4018650,68819,1323,2165,36
ES,2020-07-18,4018650,69479,660,2193,28
ES,2020-07-19,4018650,69953,474,2212,19
ES,2020-07-20,4018650,71034,1081,2246,34
ES,2020-07-21,4018650,71932,898,2270,24
ES,2020-07-22,4018650,73001,1069,2295,25
ES,2020-07-23,4018650,73907,906,2331,36
ES,2020-07-24,4018650,75147,1240,2363,32
ES,2020-07-25,4018650,75885,738,2376,13
ES,2020-07-26,4018650,76485,600,2399,23
ES,2020-07-27,4018650,77309,824,2424,25
ES,2020-07-28,4018650,78732,1423,2451,27
ES,2020-07-29,4018650,79814,1082,2474,23
ES,2020-07-30,4018650,81115,1301,2502,28
ES,2020-07-31,4018650,82509,1394,2533,31
ES,2020-08-01,4018650,83022,513,2555,22
ES,2020-08-02,4018650,83445,423,2567,12
ES,2020-08-03,4018650,84420,975,2590,23
ES,2020-08-04,4018650,85406,986,2617,27
ES,2020-08-05,4018650,86428,1022,2635,18
ES,2020-08-06,4018650,87711,1283,2656,21
ES,2020-08-07,4018650,89082,1371,2685,29
ES,2020-08-08,4018650,90296,1214,2707,22
ES,2020-08-09,4018650,90939,643,2721,14
ES,2020-08-10,4018650,92206,1267,2750,29
ES,2020-08-11,4018650,93598,1392,2768,18
ES,2020-08-12,4018650,94854,1256,2790,22
ES,2020-08-13,4018650,96041,1187,2808,18
ES,2020-08-14,4018650,97192,1151,2834,26
ES,2020-08-15,4018650,97849,657,2849,15
ES,2020-08-16,4018650,98663,814,2860,11
ES,2020-08-17,4018650,99924,1261,2893,33
ES,2020-08-18,4018650,100930,1006,2923,30
ES,2020-08-19,4018650,102137,1207,2947,24
ES,2020-08-20,4018650,103076,939,2965,18
ES,2020-08-21,4018650,103935,859,2985,20
ES,2020-08-22,4018650,104630,695,3001,16
ES,2020-08-23,4018650,104904,274,3011,10
ES,2020-08-24,4018650,105503,599,3029,18
ES,2020-08-25,4018650,106200,697,3052,23
ES,2020-08-26,4018650,106915,715,3070,18
ES,2020-08-27,4018650,107664,749,3089,19
ES,2020-08-28,4018650,108478,814,3101,12
ES,2020-08-29,4018650,109009,531,3113,12
ES,2020-08-30,4018650,109334,325,3118,5
ES,2020-08-31,4018650,110229,895,3140,22
ES,2020-09-01,4018650,110936,707,3163,23
ES,2020-09-02,4018650,111774,838,3186,23
ES,2020-09-03,4018650,112694,920,3203,17
ES,2020-09-04,4018650,113628,934,3217,14
ES,2020-09-05,4018650,114097,469,3224,7
ES,2020-09-06,4018650,114429,332,3238,14
ES,2020-09-07,4018650,114717,288,3250,12
ES,2020-09-08,4018650,115499,782,3267,17
ES,2020-09-09,4018650,116187,688,3279,12
ES,2020-09-10,4018650,117046,859,3294,15
ES,2020-09-11,4018650,117719,673,3312,18
ES,2020-09-12,4018650,118250,531,3318,6
ES,2020-09-13,4018650,118444,194,3326,8
ES,2020-09-14,4018650,119144,700,3339,13
ES,2020-09-15,4018650,119804,660,3352,13
ES,2020-09-16,4018650,120594,790,3368,16
ES,2020-09-17,4018650,121348,754,3378,10
ES,2020-09-18,4018650,122143,795,3383,5
ES,2020-09-19,4018650,122585,442,3386,3
ES,2020-09-20,4018650,123151,566,3400,14
ES,2020-09-21,4018650,123955,804,3410,10
ES,2020-09-22,4018650,124724,769,3421,11
ES,2020-09-23,4018650,125451,727,3428,7
ES,2020-09-24,4018650,126170,719,3435,7
ES,2020-09-25,4018650,127102,932,3462,27
ES,2020-09-26,4018650,127544,442,3466,4
ES,2020-09-27,4018650,128026,482,3480,14
ES,2020-09-28,4018650,128626,600,3500,20
ES,2020-09-29,4018650,129458,832,3512,12
ES,2020-09-30,4018650,130307,849,3519,7
ES,2020-10-01,4018650,131159,852,3524,5
ES,2020-10-02,4018650,131832,673,3538,14
ES,2020-10-03,4018650,132548,716,3545,7
ES,2020-10-04,4018650,133098,550,3553,8
ES,2020-10-05,4018650,133744,646,3567,14
ES,2020-10-06,4018650,134642,898,3576,9
ES,2020-10-07,4018650,135378,736,3588,12
ES,2020-10-08,4018650,136114,736,3599,11
ES,2020-10-09,4018650,136878,764,3610,11
ES,2020-10-10,4018650,137215,337,3615,5
ES,2020-10-11,4018650,137706,491,3619,4
ES,2020-10-12,4018650,138527,821,3628,9
ES,2020-10-13,4018650,139400,873,3648,20
ES,2020-10-14,4018650,140231,831,3656,8
ES,2020-10-15,4018650,140743,512,3660,4
ES,2020-10-16,4018650,141844,1101,3672,12
ES,2020-10-17,4018650,142661,817,3676,4
ES,2020-10-18,4018650,143156,495,3680,4
ES,2020-10-19,4018650,144150,994,3695,15
ES,2020-10-20,4018650,144961,811,3707,12
ES,2020-10-21,4018650,146041,1080,3721,14
ES,2020-10-22,4018650,146620,579,3726,5
ES,2020-10-23,4018650,147863,1243,3739,13
ES,2020-10-24,4018650,148365,502,3746,7
ES,2020-10-25,4018650,149011,646,3752,6
ES,2020-10-26,4018650,149889,878,3765,13
ES,2020-10-27,4018650,150836,947,3782,17
ES,2020-10-28,4018650,151690,854,3791,9
ES,2020-10-29,4018650,152685,995,3806,15
ES,2020-10-30,4018650,153359,674,3812,6
ES,2020-10-31,4018650,154384,1025,3820,8
ES,2020-11-01,4018650,154668,284,3827,7
ES,2020-11-02,4018650,155356,688,3829,2
ES,2020-11-03,4018650,156317,961,3838,9
ES,2020-11-04,4018650,157425,1108,3847,9
ES,2020-11-05,4018650,158461,1036,3859,12
ES,2020-11-06,4018650,159534,1073,3873,14
ES,2020-11-07,4018650,159848,314,3882,9
ES,2020-11-08,4018650,161054,1206,3888,6
ES,2020-11-09,4018650,161636,582,3900,12
ES,2020-11-10,4018650,163140,1504,3913,13
ES,2020-11-11,4018650,164195,1055,3930,17
ES,2020-11-12,4018650,165457,1262,3942,12
ES,2020-11-13,4018650,166759,1302,3954,12
ES,2020-11-14,4018650,167339,580,3960,6
ES,2020-11-15,4018650,168512,1173,3971,11
ES,2020-11-16,4018650,169649,1137,3988,17
ES,2020-11-17,4018650,171494,1845,3999,11
ES,2020-11-18,4018650,172705,1211,4020,21
ES,2020-11-19,4018650,173727,1022,4042,22
ES,2020-11-20,4018650,175442,1715,4062,20
ES,2020-11-21,4018650,176020,578,4075,13
ES,2020-11-22,4018650,176640,620,4089,14
ES,2020-11-23,4018650,177922,1282,4109,20
ES,2020-11-24,4018650,179610,1688,4132,23
ES,2020-11-25,4018650,181246,1636,4145,13
ES,2020-11-26,4018650,183128,1882,4165,20
ES,2020-11-27,4018650,184902,1774,4180,15
ES,2020-11-28,4018650,185056,154,4181,1
ES,2020-11-29,4018650,187396,2340,4208,27
ES,2020-11-30,4018650,188332,936,4228,20
ES,2020-12-01,4018650,190245,1913,4250,22
ES,2020-12-02,4018650,192260,2015,4279,29
ES,2020-12-03,4018650,193674,1414,4302,23
ES,2020-12-04,4018650,195328,1654,4328,26
ES,2020-12-05,4018650,197091,1763,4337,9
ES,2020-12-06,4018650,198611,1520,4349,12
ES,2020-12-07,4018650,200266,1655,4376,27
ES,2020-12-08,4018650,202667,2401,4407,31
ES,2020-12-09,4018650,205066,2399,4435,28
ES,2020-12-10,4018650,206608,1542,4462,27
ES,2020-12-11,4018650,208924,2316,4496,34
ES,2020-12-12,4018650,210323,1399,4511,15
ES,2020-12-13,4018650,210635,312,4512,1
ES,2020-12-14,4018650,211453,818,4523,11
ES,2020-12-15,4018650,215026,3573,4562,39
ES,2020-12-16,4018650,218828,3802,4610,48
ES,2020-12-17,4018650,221308,2480,4642,32
ES,2020-12-18,4018650,223262,1954,4671,29
ES,2020-12-19,4018650,225500,2238,4694,23
ES,2020-12-20,4018650,226989,1489,4707,13
ES,2020-12-21,4018650,228520,1531,4741,34
ES,2020-12-22,4018650,230774,2254,4782,41
ES,2020-12-23,4018650,232579,1805,4811,29
ES,2020-12-24,4018650,234214,1635,4834,23
ES,2020-12-25,4018650,235136,922,4859,25
ES,2020-12-26,4018650,236555,1419,4870,11
ES,2020-12-27,4018650,237209,654,4884,14
ES,2020-12-28,4018650,239443,2234,4903,19
ES,2020-12-29,4018650,242199,2756,4972,69
ES,2020-12-30,4018650,244899,2700,5002,30
ES,2020-12-31,4018650,246329,1430,5021,19
ES,2021-01-01,4018650,247350,1021,5028,7
ES,2021-01-02,4018650,248312,962,5054,26
ES,2021-01-03,4018650,249718,1406,5063,9
ES,2021-01-04,4018650,251171,1453,5116,53
ES,2021-01-05,4018650,253529,2358,5139,23
ES,2021-01-06,4018650,253928,399,5146,7
ES,2021-01-07,4018650,256794,2866,5197,51
ES,2021-01-08,4018650,258821,2027,5223,26
ES,2021-01-09,4018650,260088,1267,5244,21
ES,2021-01-10,4018650,261457,1369,5259,15
ES,2021-01-11,4018650,263274,1817,5292,33
ES,2021-01-12,4018650,265271,1997,5320,28
ES,2021-01-13,4018650,267018,1747,5353,33
ES,2021-01-14,4018650,268823,1805,5383,30
ES,2021-01-15,4018650,270857,2034,5404,21
ES,2021-01-16,4018650,272355,1498,5425,21
ES,2021-01-17,4018650,273388,1033,5438,13
ES,2021-01-18,4018650,275041,1653,5465,27
ES,2021-01-19,4018650,276804,1763,5492,27
ES,2021-01-20,4018650,277904,1100,5511,19
ES,2021-01-21,4018650,279733,1829,5538,27
ES,2021-01-22,4018650,281658,1925,5562,24
ES,2021-01-23,4018650,282619,961,5585,23
ES,2021-01-24,4018650,283417,798,5593,8
ES,2021-01-25,4018650,284858,1441,5633,40
ES,2021-01-26,4018650,286017,1159,5671,38
ES,2021-01-27,4018650,287230,1213,5698,27
ES,2021-01-28,4018650,288334,1104,5716,18
ES,2021-01-29,4018650,289972,1638,5740,24
ES,2021-01-30,4018650,290731,759,5761,21
ES,2021-01-31,4018650,291781,1050,5776,15
ES,2021-02-01,4018650,292871,1090,5807,31
ES,2021-02-02,4018650,294227,1356,5830,23
ES,2021-02-03,4018650,295288,1061,5846,16
ES,2021-02-04,4018650,296747,1459,5863,17
ES,2021-02-05,4018650,298274,1527,5887,24
ES,2021-02-06,4018650,299470,1196,5897,10
ES,2021-02-07,4018650,300471,1001,5906,9
ES,2021-02-08,4018650,301168,697,5922,16
ES,2021-02-09,4018650,302292,1124,5950,28
ES,2021-02-10,4018650,303857,1565,5971,21
ES,2021-02-11,4018650,305371,1514,5997,26
ES,2021-02-12,4018650,306858,1487,6022,25
ES,2021-02-13,4018650,307707,849,6038,16
ES,2021-02-14,4018650,308311,604,6044,6
ES,2021-02-15,4018650,308784,473,6059,15
ES,2021-02-16,4018650,309194,410,6078,19
ES,2021-02-17,4018650,310042,848,6102,24
ES,2021-02-18,4018650,311060,1018,6132,30
ES,2021-02-19,4018650,312834,1774,6155,23
ES,2021-02-20,4018650,313992,1158,6162,7
ES,2021-02-21,4018650,315090,1098,6172,10
ES,2021-02-22,4018650,316323,1233,6194,22
ES,2021-02-23,4018650,317554,1231,6212,18
ES,2021-02-24,4018650,319020,1466,6231,19
ES,2021-02-25,4018650,320395,1375,6255,24
ES,2021-02-26,4018650,321585,1190,6279,24
ES,2021-02-27,4018650,322647,1062,6287,8
ES,2021-02-28,4018650,323724,1077,6296,9
ES,2021-03-01,4018650,324876,1152,6317,21
ES,2021-03-02,4018650,325920,1044,6347,30
ES,2021-03-03,4018650,327062,1142,6365,18
ES,2021-03-04,4018650,328731,1669,6388,23
ES,2021-03-05,4018650,330186,1455,6413,25
ES,2021-03-06,4018650,331499,1313,6424,11
ES,2021-03-07,4018650,332205,706,6438,14
ES,2021-03-08,4018650,333471,1266,6456,18
ES,2021-03-09,4018650,334795,1324,6485,29
ES,2021-03-10,4018650,336300,1505,6522,37
ES,2021-03-11,4018650,338116,1816,6538,16
ES,2021-03-12,4018650,339500,1384,6565,27
ES,2021-03-13,4018650,341005,1505,6583,18
ES,2021-03-14,4018650,341945,940,6596,13
ES,2021-03-15,4018650,343515,1570,6621,25
ES,2021-03-16,4018650,346007,2492,6653,32
ES,2021-03-17,4018650,348092,2085,6684,31
ES,2021-03-18,4018650,350396,2304,6711,27
ES,2021-03-19,4018650,352464,2068,6749,38
ES,2021-03-20,4018650,354850,2386,6771,22
ES,2021-03-21,4018650,356368,1518,6792,21
ES,2021-03-22,4018650,358614,2246,6846,54
ES,2021-03-23,4018650,360868,2254,6909,63
ES,2021-03-24,4018650,363051,2183,6972,63
ES,2021-03-25,4018650,365565,2514,7024,52
ES,2021-03-26,4018650,367259,1694,7077,53
ES,2021-03-27,4018650,369745,2486,7111,34
ES,2021-03-28,4018650,371319,1574,7140,29
ES,2021-03-29,4018650,373025,1706,7203,63
ES,2021-03-30,4018650,376485,3460,7295,92
ES,2021-03-31,4018650,379233,2748,7348,53
ES,2021-04-01,4018650,381438,2205,7410,62
ES,2021-04-02,4018650,383246,1808,7459,49
ES,2021-04-03,4018650,384846,1600,7497,38
ES,2021-04-04,4018650,385667,821,7529,32
ES,2021-04-05,4018650,387702,2035,7610,81
ES,2021-04-06,4018650,390230,2528,7719,109
ES,2021-04-07,4018650,392830,2600,7792,73
ES,2021-04-08,4018650,395239,2409,7869,77
ES,2021-04-09,4018650,397828,2589,7934,65
ES,2021-04-10,4018650,399669,1841,7987,53
ES,2021-04-11,4018650,401153,1484,8018,31
ES,2021-04-12,4018650,402302,1149,8065,47
ES,2021-04-13,4018650,403918,1616,8163,98
ES,2021-04-14,4018650,405981,2063,8259,96
ES,2021-04-15,4018650,408347,2366,8357,98
ES,2021-04-16,4018650,410755,2408,8431,74
ES,2021-04-17,4018650,410915,160,8438,7
ES,2021-04-18,4018650,413798,2883,8515,77
ES,2021-04-19,4018650,415360,1562,8612,97
ES,2021-04-20,4018650,417252,1892,8718,106
ES,2021-04-21,4018650,418867,1615,8755,37
ES,2021-04-22,4018650,420667,1800,8841,86
ES,2021-04-23,4018650,422365,1698,8917,76
ES,2021-04-24,4018650,423462,1097,8962,45
ES,2021-04-25,4018650,424440,978,8997,35
ES,2021-04-26,4018650,425619,1179,9073,76
ES,2021-04-27,4018650,427498,1879,9146,73
ES,2021-04-28,4018650,429270,1772,9227,81
ES,2021-04-29,4018650,431331,2061,9288,61
ES,2021-04-30,4018650,433252,1921,9349,61
ES,2021-05-01,4018650,434513,1261,9368,19
ES,2021-05-02,4018650,435447,934,9383,15
ES,2021-05-03,4018650,436548,1101,9445,62
ES,2021-05-04,4018650,438127,1579,9509,64
ES,2021-05-05,4018650,439749,1622,9552,43
ES,2021-05-06,4018650,441273,1524,9612,60
ES,2021-05-07,4018650,443026,1753,9659,47
ES,2021-05-08,4018650,444161,1135,9691,32
ES,2021-05-09,4018650,444815,654,9697,6
ES,2021-05-10,4018650,445994,1179,9780,83
ES,2021-05-11,4018650,447807,1813,9836,56
ES,2021-05-12,4018650,449818,2011,9888,52
ES,2021-05-13,4018650,451599,1781,9933,45
ES,2021-05-14,4018650,453450,1851,9975,42
ES,2021-05-15,4018650,454655,1205,10001,26
ES,2021-05-16,4018650,455394,739,10020,19
ES,2021-05-17,4018650,456904,1510,10082,62
ES,2021-05-18,4018650,458860,1956,10147,65
ES,2021-05-19,4018650,459847,987,10163,16
ES,2021-05-20,4018650,462410,2563,10232,69
ES,2021-05-21,4018650,464224,1814,10280,48
ES,2021-05-22,4018650,465505,1281,10312,32
ES,2021-05-23,4018650,466368,863,10333,21
ES,2021-05-24,4018650,467693,1325,10408,75
ES,2021-05-25,4018650,469427,1734,10436,28
ES,2021-05-26,4018650,471383,1956,10468,32
ES,2021-05-27,4018650,473334,1951,10502,34
ES,2021-05-28,4018650,475244,1910,10526,24
ES,2021-05-29,4018650,476270,1026,10529,3
ES,2021-05-30,4018650,476859,589,10539,10
ES,2021-05-31,4018650,478176,1317,10605,66
ES,2021-06-01,4018650,480089,1913,10644,39
ES,2021-06-02,4018650,482032,1943,10685,41
ES,2021-06-03,4018650,483242,1210,10698,13
ES,2021-06-04,4018650,484063,821,10729,31
ES,2021-06-05,4018650,484916,853,10757,28
ES,2021-06-06,4018650,485352,436,10770,13
ES,2021-06-07,4018650,486406,1054,10809,39
ES,2021-06-08,4018650,488393,1987,10849,40
ES,2021-06-09,4018650,490204,1811,10873,24
GO,2020-03-27,7018354,0,0,0,0
GO,2020-03-28,7018354,56,56,1,1
GO,2020-03-29,7018354,58,2,1,0
GO,2020-03-30,7018354,61,3,1,0
GO,2020-03-31,7018354,65,4,1,0
GO,2020-04-01,7018354,73,8,1,0
GO,2020-04-02,7018354,73,0,1,0
GO,2020-04-03,7018354,87,14,2,1
GO,2020-04-04,7018354,101,14,2,0
GO,2020-04-05,7018354,113,12,3,1
GO,2020-04-06,7018354,119,6,5,2
GO,2020-04-07,7018354,133,14,5,0
GO,2020-04-08,7018354,155,22,7,2
GO,2020-04-09,7018354,175,20,7,0
GO,2020-04-10,7018354,188,13,8,1
GO,2020-04-11,7018354,206,18,10,2
GO,2020-04-12,7018354,229,23,14,4
GO,2020-04-13,7018354,233,4,15,1
GO,2020-04-14,7018354,284,51,15,0
GO,2020-04-15,7018354,304,20,15,0
GO,2020-04-16,7018354,318,14,16,1
GO,2020-04-17,7018354,335,17,16,0
GO,2020-04-18,7018354,376,41,18,2
GO,2020-04-19,7018354,393,17,18,0
GO,2020-04-20,7018354,400,7,19,1
GO,2020-04-21,7018354,421,21,19,0
GO,2020-04-22,7018354,438,17,21,2
GO,2020-04-23,7018354,452,14,23,2
GO,2020-04-24,7018354,485,33,23,0
GO,2020-04-25,7018354,505,20,24,1
GO,2020-04-26,7018354,572,67,24,0
GO,2020-04-27,7018354,614,42,26,2
GO,2020-04-28,7018354,659,45,26,0
GO,2020-04-29,7018354,703,44,26,0
GO,2020-04-30,7018354,778,75,28,2
GO,2020-05-01,7018354,787,9,28,0
GO,2020-05-02,7018354,802,15,29,1
GO,2020-05-03,7018354,827,25,29,0
GO,2020-05-04,7018354,838,11,29,0
GO,2020-05-05,7018354,899,61,34,5
GO,2020-05-06,7018354,1024,125,45,11
GO,2020-05-07,7018354,1027,3,44,-1
GO,2020-05-08,7018354,1053,26,49,5
GO,2020-05-09,7018354,1069,16,47,-2
GO,2020-05-10,7018354,1093,24,47,0
GO,2020-05-11,7018354,1100,7,49,2
GO,2020-05-12,7018354,1115,15,52,3
GO,2020-05-13,7018354,1134,19,61,9
GO,2020-05-14,7018354,1420,286,64,3
GO,2020-05-15,7018354,1569,149,67,3
GO,2020-05-16,7018354,1637,68,69,2
GO,2020-05-17,7018354,1689,52,70,1
GO,2020-05-18,7018354,1745,56,73,3
GO,2020-05-19,7018354,1842,97,73,0
GO,2020-05-20,7018354,1974,132,78,5
GO,2020-05-21,7018354,2110,136,85,7
GO,2020-05-22,7018354,2300,190,93,8
GO,2020-05-23,7018354,2373,73,95,2
GO,2020-05-24,7018354,2439,66,95,0
GO,2020-05-25,7018354,2508,69,96,1
GO,2020-05-26,7018354,2667,159,104,8
GO,2020-05-27,7018354,2839,172,108,4
GO,2020-05-28,7018354,3086,247,115,7
GO,2020-05-29,7018354,3315,229,119,4
GO,2020-05-30,7018354,3581,266,122,3
GO,2020-05-31,7018354,3698,117,124,2
GO,2020-06-01,7018354,3902,204,127,3
GO,2020-06-02,7018354,4373,471,151,24
GO,2020-06-03,7018354,4565,192,155,4
GO,2020-06-04,7018354,4938,373,164,9
GO,2020-06-05,7018354,5369,431,167,3
GO,2020-06-06,7018354,5665,296,172,5
GO,2020-06-07,7018354,5809,144,173,1
GO,2020-06-08,7018354,6120,311,173,0
GO,2020-06-09,7018354,6517,397,180,7
GO,2020-06-10,7018354,7155,638,188,8
GO,2020-06-11,7018354,7653,498,189,1
GO,2020-06-12,7018354,7842,189,194,5
GO,2020-06-13,7018354,7936,94,208,14
GO,2020-06-14,7018354,7940,4,211,3
GO,2020-06-15,7018354,10178,2238,226,15
GO,2020-06-16,7018354,11260,1082,246,20
GO,2020-06-17,7018354,12232,972,252,6
GO,2020-06-18,7018354,13304,1072,264,12
GO,2020-06-19,7018354,14027,723,281,17
GO,2020-06-20,7018354,14880,853,295,14
GO,2020-06-21,7018354,15619,739,303,8
GO,2020-06-22,7018354,16536,917,311,8
GO,2020-06-23,7018354,17568,1032,329,18
GO,2020-06-24,7018354,18622,1054,363,34
GO,2020-06-25,7018354,19547,925,384,21
GO,2020-06-26,7018354,20863,1316,409,25
GO,2020-06-27,7018354,21620,757,429,20
GO,2020-06-28,7018354,21984,364,435,6
GO,2020-06-29,7018354,23007,1023,437,2
GO,2020-06-30,7018354,24381,1374,474,37
GO,2020-07-01,7018354,25541,1160,503,29
GO,2020-07-02,7018354,26263,722,545,42
GO,2020-07-03,7018354,26330,67,586,41
GO,2020-07-04,7018354,28494,2164,611,25
GO,2020-07-05,7018354,28526,32,621,10
GO,2020-07-06,7018354,29296,770,654,33
GO,2020-07-07,7018354,31308,2012,701,47
GO,2020-07-08,7018354,32664,1356,733,32
GO,2020-07-09,7018354,33876,1212,769,36
GO,2020-07-10,7018354,35138,1262,807,38
GO,2020-07-11,7018354,35793,655,844,37
GO,2020-07-12,7018354,36244,451,849,5
GO,2020-07-13,7018354,36696,452,852,3
GO,2020-07-14,7018354,37832,1136,880,28
GO,2020-07-15,7018354,38895,1063,927,47
GO,2020-07-16,7018354,40201,1306,986,59
GO,2020-07-17,7018354,40681,480,1029,43
GO,2020-07-18,7018354,40795,114,1079,50
GO,2020-07-19,7018354,40769,-26,1092,13
GO,2020-07-20,7018354,40772,3,1106,14
GO,2020-07-21,7018354,43794,3022,1154,48
GO,2020-07-22,7018354,47284,3490,1193,39
GO,2020-07-23,7018354,50458,3174,1262,69
GO,2020-07-24,7018354,52847,2389,1332,70
GO,2020-07-25,7018354,54801,1954,1378,46
GO,2020-07-26,7018354,55914,1113,1392,14
GO,2020-07-27,7018354,57985,2071,1400,8
GO,2020-07-28,7018354,60637,2652,1473,73
GO,2020-07-29,7018354,63658,3021,1554,81
GO,2020-07-30,7018354,65269,1611,1564,10
GO,2020-07-31,7018354,67941,2672,1656,92
GO,2020-08-01,7018354,69487,1546,1686,30
GO,2020-08-02,7018354,70115,628,1697,11
GO,2020-08-03,7018354,70252,137,1716,19
GO,2020-08-04,7018354,73231,2979,1791,75
GO,2020-08-05,7018354,76605,3374,1830,39
GO,2020-08-06,7018354,79897,3292,1888,58
GO,2020-08-07,7018354,82807,2910,1946,58
GO,2020-08-08,7018354,84531,1724,2008,62
GO,2020-08-09,7018354,85071,540,2020,12
GO,2020-08-10,7018354,86451,1380,2023,3
GO,2020-08-11,7018354,90226,3775,2099,76
GO,2020-08-12,7018354,93274,3048,2135,36
GO,2020-08-13,7018354,96749,3475,2213,78
GO,2020-08-14,7018354,99234,2485,2286,73
GO,2020-08-15,7018354,100938,1704,2286,0
GO,2020-08-16,7018354,101592,654,2322,36
GO,2020-08-17,7018354,102665,1073,2336,14
GO,2020-08-18,7018354,105962,3297,2414,78
GO,2020-08-19,7018354,109253,3291,2475,61
GO,2020-08-20,7018354,111836,2583,2558,83
GO,2020-08-21,7018354,113051,1215,2647,89
GO,2020-08-22,7018354,115530,2479,2713,66
GO,2020-08-23,7018354,116664,1134,2743,30
GO,2020-08-24,7018354,118569,1905,2758,15
GO,2020-08-25,7018354,122130,3561,2839,81
GO,2020-08-26,7018354,124593,2463,2888,49
GO,2020-08-27,7018354,127361,2768,2962,74
GO,2020-08-28,7018354,128965,1604,3003,41
GO,2020-08-29,7018354,130316,1351,3060,57
GO,2020-08-30,7018354,130863,547,3075,15
GO,2020-08-31,7018354,132506,1643,3094,19
GO,2020-09-01,7018354,135460,2954,3212,118
GO,2020-09-02,7018354,138408,2948,3262,50
GO,2020-09-03,7018354,140416,2008,3345,83
GO,2020-09-04,7018354,145250,4834,3400,55
GO,2020-09-05,7018354,147357,2107,3450,50
GO,2020-09-06,7018354,147615,258,3457,7
GO,2020-09-07,7018354,147728,113,3475,18
GO,2020-09-08,7018354,149290,1562,3484,9
GO,2020-09-09,7018354,152639,3349,3531,47
GO,2020-09-10,7018354,156891,4252,3627,96
GO,2020-09-11,7018354,160768,3877,3717,90
GO,2020-09-12,7018354,162553,1785,3783,66
GO,2020-09-13,7018354,163097,544,3800,17
GO,2020-09-14,7018354,165435,2338,3810,10
GO,2020-09-15,7018354,170063,4628,3885,75
GO,2020-09-16,7018354,172746,2683,3935,50
GO,2020-09-17,7018354,176800,4054,3995,60
GO,2020-09-18,7018354,180925,4125,4092,97
GO,2020-09-19,7018354,182855,1930,4135,43
GO,2020-09-20,7018354,183814,959,4152,17
GO,2020-09-21,7018354,185358,1544,4164,12
GO,2020-09-22,7018354,187518,2160,4228,64
GO,2020-09-23,7018354,192157,4639,4265,37
GO,2020-09-24,7018354,195418,3261,4356,91
GO,2020-09-25,7018354,197857,2439,4436,80
GO,2020-09-26,7018354,199601,1744,4500,64
GO,2020-09-27,7018354,199784,183,4505,5
GO,2020-09-28,7018354,202754,2970,4529,24
GO,2020-09-29,7018354,206707,3953,4606,77
GO,2020-09-30,7018354,209411,2704,4672,66
GO,2020-10-01,7018354,212186,2775,4723,51
GO,2020-10-02,7018354,214768,2582,4818,95
GO,2020-10-03,7018354,215938,1170,4832,14
GO,2020-10-04,7018354,216063,125,4862,30
GO,2020-10-05,7018354,217700,1637,4868,6
GO,2020-10-06,7018354,221141,3441,4945,77
