Data,UF,Municipio,Residencial,Locais de Trabalho,Estações de transp. público,Parques,Mercados e farmácias,Varejo e lazer
2020-05-09,Pará,Ananindeua,20.0,-36.0,-79.0,-62.0,-14.0,-58.0
2020-05-10,Pará,Ananindeua,19.0,-24.0,,-72.0,-35.0,-72.0
2020-05-11,Pará,Ananindeua,25.0,-51.0,-85.0,-69.0,-40.0,-64.0
2020-05-12,Pará,Ananindeua,23.0,-50.0,-79.0,-66.0,-33.0,-62.0
2020-05-13,Pará,Ananindeua,23.0,-50.0,-81.0,-62.0,-34.0,-61.0
2020-05-14,Pará,Ananindeua,25.0,-50.0,-82.0,-62.0,-35.0,-59.0
2020-05-15,Pará,Ananindeua,26.0,-48.0,,-68.0,-31.0,-61.0
2020-05-16,Pará,Ananindeua,22.0,-38.0,-83.0,-66.0,-33.0,-65.0
2020-05-17,Pará,Ananindeua,20.0,-26.0,,-71.0,-33.0,-70.0
2020-05-18,Pará,Ananindeua,22.0,-44.0,-81.0,-63.0,-28.0,-55.0
2020-05-19,Pará,Ananindeua,21.0,-45.0,-76.0,-63.0,-29.0,-58.0
2020-05-20,Pará,Ananindeua,21.0,-45.0,-72.0,-58.0,-26.0,-53.0
2020-05-21,Pará,Ananindeua,22.0,-45.0,-78.0,-56.0,-28.0,-55.0
2020-05-22,Pará,Ananindeua,23.0,-42.0,-78.0,-61.0,-25.0,-56.0
2020-05-23,Pará,Ananindeua,19.0,-30.0,-85.0,-59.0,-27.0,-62.0
2020-05-24,Pará,Ananindeua,17.0,-17.0,-86.0,-62.0,-26.0,-66.0
2020-05-25,Pará,Ananindeua,17.0,-34.0,-74.0,-50.0,-11.0,-41.0
2020-05-26,Pará,Ananindeua,17.0,-34.0,-70.0,-51.0,-11.0,-43.0
2020-05-27,Pará,Ananindeua,17.0,-33.0,-71.0,-45.0,-8.0,-39.0
2020-05-28,Pará,Ananindeua,19.0,-34.0,-71.0,-44.0,-10.0,-38.0
2020-05-29,Pará,Ananindeua,19.0,-31.0,-77.0,-47.0,-2.0,-41.0
2020-05-30,Pará,Ananindeua,16.0,-20.0,-81.0,-53.0,-10.0,-49.0
2020-05-31,Pará,Ananindeua,14.0,-4.0,-82.0,-49.0,-3.0,-55.0
2020-06-01,Pará,Ananindeua,16.0,-26.0,-71.0,-55.0,-8.0,-35.0
2020-06-02,Pará,Ananindeua,14.0,-26.0,-60.0,-41.0,8.0,-26.0
2020-06-03,Pará,Ananindeua,14.0,-25.0,-67.0,-36.0,3.0,-25.0
2020-06-04,Pará,Ananindeua,16.0,-25.0,-66.0,-37.0,0.0,-27.0
2020-06-05,Pará,Ananindeua,14.0,-23.0,-67.0,-45.0,9.0,-29.0
2020-06-06,Pará,Ananindeua,12.0,-8.0,-68.0,-39.0,7.0,-29.0
2020-06-07,Pará,Ananindeua,11.0,4.0,-79.0,-43.0,5.0,-42.0
2020-06-08,Pará,Ananindeua,13.0,-22.0,-68.0,-46.0,2.0,-18.0
2020-06-09,Pará,Ananindeua,13.0,-23.0,-64.0,-44.0,0.0,-20.0
2020-06-10,Pará,Ananindeua,12.0,-21.0,-63.0,-33.0,3.0,-14.0
2020-06-11,Pará,Ananindeua,22.0,-52.0,-67.0,-36.0,-7.0,-31.0
2020-06-12,Pará,Ananindeua,15.0,-25.0,-62.0,-32.0,14.0,-11.0
2020-06-13,Pará,Ananindeua,13.0,-8.0,-69.0,-42.0,-2.0,-30.0
2020-06-14,Pará,Ananindeua,11.0,5.0,-74.0,-38.0,0.0,-40.0
2020-06-15,Pará,Ananindeua,14.0,-20.0,-63.0,-42.0,-3.0,-19.0
2020-06-16,Pará,Ananindeua,13.0,-20.0,-56.0,-37.0,-1.0,-19.0
2020-06-17,Pará,Ananindeua,13.0,-20.0,-56.0,-36.0,-6.0,-19.0
2020-06-18,Pará,Ananindeua,14.0,-20.0,-50.0,-32.0,-5.0,-20.0
2020-06-19,Pará,Ananindeua,14.0,-17.0,-53.0,-37.0,-1.0,-22.0
2020-06-20,Pará,Ananindeua,10.0,-2.0,-43.0,-31.0,1.0,-26.0
2020-06-21,Pará,Ananindeua,10.0,4.0,-57.0,-34.0,-2.0,-39.0
2020-06-22,Pará,Ananindeua,13.0,-19.0,-48.0,-40.0,-2.0,-16.0
2020-06-23,Pará,Ananindeua,13.0,-19.0,-30.0,-35.0,1.0,-17.0
2020-06-24,Pará,Ananindeua,13.0,-18.0,-30.0,-29.0,-4.0,-20.0
2020-06-25,Pará,Ananindeua,14.0,-18.0,-13.0,-26.0,-2.0,-16.0
2020-06-26,Pará,Ananindeua,14.0,-16.0,-13.0,-37.0,3.0,-22.0
2020-06-27,Pará,Ananindeua,11.0,-5.0,-28.0,-37.0,1.0,-27.0
2020-06-28,Pará,Ananindeua,9.0,7.0,-35.0,-26.0,5.0,-37.0
2020-06-29,Pará,Ananindeua,12.0,-15.0,-21.0,-30.0,-2.0,-15.0
2020-06-30,Pará,Ananindeua,11.0,-15.0,1.0,-31.0,14.0,-9.0
2020-07-01,Pará,Ananindeua,11.0,-15.0,-8.0,-21.0,17.0,-5.0
2020-07-02,Pará,Ananindeua,12.0,-16.0,4.0,-20.0,15.0,-4.0
2020-07-03,Pará,Ananindeua,12.0,-15.0,12.0,-31.0,14.0,-11.0
2020-07-04,Pará,Ananindeua,8.0,-2.0,-20.0,-17.0,17.0,-15.0
2020-07-05,Pará,Ananindeua,7.0,7.0,-38.0,-26.0,12.0,-27.0
2020-07-06,Pará,Ananindeua,10.0,-15.0,-15.0,-27.0,10.0,-6.0
2020-07-07,Pará,Ananindeua,9.0,-16.0,-12.0,-22.0,16.0,-4.0
2020-07-08,Pará,Ananindeua,8.0,-14.0,-13.0,-13.0,13.0,2.0
2020-07-09,Pará,Ananindeua,10.0,-14.0,-13.0,-20.0,10.0,-2.0
2020-07-10,Pará,Ananindeua,10.0,-13.0,2.0,-23.0,11.0,-5.0
2020-07-11,Pará,Ananindeua,7.0,-3.0,-21.0,-13.0,7.0,-15.0
2020-07-12,Pará,Ananindeua,5.0,8.0,-37.0,-7.0,3.0,-23.0
2020-07-13,Pará,Ananindeua,9.0,-14.0,-21.0,-23.0,-2.0,-4.0
2020-07-14,Pará,Ananindeua,10.0,-15.0,-6.0,-31.0,0.0,-9.0
2020-07-15,Pará,Ananindeua,10.0,-13.0,-11.0,-26.0,3.0,-4.0
2020-07-16,Pará,Ananindeua,10.0,-13.0,-1.0,-20.0,5.0,-1.0
2020-07-17,Pará,Ananindeua,10.0,-14.0,4.0,-26.0,3.0,-9.0
2020-07-18,Pará,Ananindeua,7.0,-5.0,-9.0,-18.0,0.0,-19.0
2020-07-19,Pará,Ananindeua,5.0,2.0,-35.0,-13.0,-6.0,-26.0
2020-07-20,Pará,Ananindeua,9.0,-14.0,-21.0,-37.0,-10.0,-18.0
2020-07-21,Pará,Ananindeua,10.0,-13.0,-7.0,-35.0,-2.0,-11.0
2020-07-22,Pará,Ananindeua,9.0,-12.0,-21.0,-18.0,0.0,-6.0
2020-07-23,Pará,Ananindeua,9.0,-13.0,8.0,-18.0,2.0,-5.0
2020-07-24,Pará,Ananindeua,10.0,-14.0,24.0,-29.0,3.0,-11.0
2020-07-25,Pará,Ananindeua,6.0,-6.0,3.0,-8.0,-2.0,-19.0
2020-07-26,Pará,Ananindeua,4.0,1.0,-28.0,-8.0,-4.0,-25.0
2020-07-27,Pará,Ananindeua,8.0,-16.0,-28.0,-31.0,-8.0,-16.0
2020-07-28,Pará,Ananindeua,9.0,-14.0,-9.0,-26.0,0.0,-10.0
2020-07-29,Pará,Ananindeua,9.0,-14.0,-6.0,-21.0,2.0,-4.0
2020-07-30,Pará,Ananindeua,10.0,-14.0,17.0,-21.0,11.0,-1.0
2020-07-31,Pará,Ananindeua,9.0,-13.0,24.0,-19.0,19.0,-2.0
2020-08-01,Pará,Ananindeua,7.0,-4.0,1.0,-7.0,14.0,-10.0
2020-08-02,Pará,Ananindeua,5.0,4.0,-16.0,0.0,8.0,-14.0
2020-08-03,Pará,Ananindeua,8.0,-12.0,2.0,-25.0,6.0,-5.0
2020-08-04,Pará,Ananindeua,8.0,-11.0,12.0,-24.0,14.0,1.0
2020-08-05,Pará,Ananindeua,8.0,-10.0,7.0,-13.0,15.0,7.0
2020-08-06,Pará,Ananindeua,9.0,-10.0,11.0,-8.0,15.0,10.0
2020-08-07,Pará,Ananindeua,9.0,-7.0,35.0,-15.0,21.0,10.0
2020-08-08,Pará,Ananindeua,5.0,2.0,18.0,6.0,27.0,10.0
2020-08-09,Pará,Ananindeua,1.0,20.0,-5.0,13.0,17.0,-6.0
2020-08-10,Pará,Ananindeua,8.0,-12.0,3.0,-27.0,0.0,-2.0
2020-08-11,Pará,Ananindeua,9.0,-10.0,3.0,-18.0,8.0,1.0
2020-08-12,Pará,Ananindeua,10.0,-10.0,-3.0,-19.0,4.0,3.0
2020-08-13,Pará,Ananindeua,10.0,-10.0,5.0,-9.0,5.0,3.0
2020-08-14,Pará,Ananindeua,10.0,-8.0,13.0,-14.0,9.0,3.0
2020-08-15,Pará,Ananindeua,8.0,-11.0,-2.0,12.0,6.0,-5.0
2020-08-16,Pará,Ananindeua,5.0,8.0,-25.0,21.0,9.0,-4.0
2020-08-17,Pará,Ananindeua,9.0,-8.0,,,0.0,-2.0
2020-08-18,Pará,Ananindeua,9.0,-7.0,,,4.0,-3.0
2020-08-19,Pará,Ananindeua,8.0,-8.0,,,3.0,0.0
2020-08-20,Pará,Ananindeua,9.0,-7.0,,,5.0,5.0
2020-08-21,Pará,Ananindeua,10.0,-6.0,,,5.0,0.0
2020-08-22,Pará,Ananindeua,7.0,4.0,,,8.0,-3.0
2020-08-23,Pará,Ananindeua,6.0,9.0,,,9.0,-9.0
2020-08-24,Pará,Ananindeua,10.0,-6.0,,,0.0,-5.0
2020-08-25,Pará,Ananindeua,9.0,-7.0,,,7.0,1.0
2020-08-26,Pará,Ananindeua,8.0,-5.0,,,4.0,0.0
2020-08-27,Pará,Ananindeua,9.0,-5.0,,,4.0,1.0
2020-08-28,Pará,Ananindeua,8.0,-4.0,,,11.0,1.0
2020-08-29,Pará,Ananindeua,4.0,6.0,,,16.0,2.0
2020-08-30,Pará,Ananindeua,4.0,11.0,,,14.0,0.0
2020-08-31,Pará,Ananindeua,7.0,-3.0,,,9.0,1.0
2020-09-01,Pará,Ananindeua,7.0,-5.0,,,24.0,3.0
2020-09-02,Pará,Ananindeua,7.0,-4.0,,,19.0,13.0
2020-09-03,Pará,Ananindeua,8.0,-5.0,,,19.0,17.0
2020-09-04,Pará,Ananindeua,7.0,-4.0,,,22.0,13.0
2020-09-05,Pará,Ananindeua,3.0,3.0,,,24.0,8.0
2020-09-06,Pará,Ananindeua,3.0,8.0,,,18.0,1.0
2020-09-07,Pará,Ananindeua,13.0,-58.0,,,-21.0,-23.0
2020-09-08,Pará,Ananindeua,4.0,-6.0,,,11.0,0.0
2020-09-09,Pará,Ananindeua,6.0,-4.0,,,16.0,10.0
2020-09-10,Pará,Ananindeua,8.0,-5.0,,,17.0,16.0
2020-09-11,Pará,Ananindeua,9.0,-4.0,23.0,-1.0,14.0,11.0
2020-09-12,Pará,Ananindeua,7.0,6.0,35.0,22.0,15.0,7.0
2020-09-13,Pará,Ananindeua,6.0,11.0,6.0,33.0,15.0,5.0
2020-09-14,Pará,Ananindeua,9.0,0.0,13.0,-5.0,5.0,6.0
2020-09-15,Pará,Ananindeua,8.0,0.0,28.0,2.0,13.0,5.0
2020-09-16,Pará,Ananindeua,8.0,-1.0,21.0,2.0,6.0,7.0
2020-09-17,Pará,Ananindeua,10.0,-3.0,27.0,-5.0,6.0,6.0
2020-09-18,Pará,Ananindeua,10.0,-2.0,30.0,-12.0,8.0,3.0
2020-09-19,Pará,Ananindeua,7.0,7.0,33.0,25.0,17.0,7.0
2020-09-20,Pará,Ananindeua,6.0,11.0,4.0,31.0,11.0,4.0
2020-09-21,Pará,Ananindeua,9.0,-2.0,4.0,-13.0,2.0,2.0
2020-09-22,Pará,Ananindeua,9.0,-2.0,-14.0,-6.0,8.0,-2.0
2020-09-23,Pará,Ananindeua,9.0,0.0,-33.0,-7.0,4.0,-2.0
2020-09-24,Pará,Ananindeua,10.0,-1.0,-20.0,-4.0,5.0,1.0
2020-09-25,Pará,Ananindeua,10.0,-1.0,-18.0,-9.0,9.0,-1.0
2020-09-26,Pará,Ananindeua,8.0,6.0,-26.0,9.0,13.0,-3.0
2020-09-27,Pará,Ananindeua,6.0,12.0,-44.0,17.0,11.0,-7.0
2020-09-28,Pará,Ananindeua,10.0,1.0,-35.0,-15.0,3.0,-8.0
2020-09-29,Pará,Ananindeua,8.0,1.0,-24.0,-3.0,15.0,-1.0
2020-09-30,Pará,Ananindeua,7.0,0.0,-23.0,3.0,19.0,4.0
2020-10-01,Pará,Ananindeua,7.0,3.0,-14.0,8.0,23.0,6.0
2020-10-02,Pará,Ananindeua,7.0,4.0,49.0,3.0,22.0,7.0
2020-10-03,Pará,Ananindeua,5.0,9.0,45.0,24.0,25.0,7.0
2020-10-04,Pará,Ananindeua,5.0,12.0,21.0,24.0,25.0,4.0
2020-10-05,Pará,Ananindeua,7.0,2.0,37.0,-9.0,11.0,1.0
2020-10-06,Pará,Ananindeua,6.0,3.0,56.0,0.0,25.0,8.0
2020-10-07,Pará,Ananindeua,6.0,4.0,46.0,7.0,23.0,14.0
2020-10-08,Pará,Ananindeua,6.0,4.0,70.0,10.0,25.0,18.0
2020-10-09,Pará,Ananindeua,7.0,5.0,89.0,10.0,26.0,17.0
2020-10-10,Pará,Ananindeua,4.0,10.0,88.0,22.0,30.0,15.0
2020-10-11,Pará,Ananindeua,3.0,19.0,8.0,15.0,17.0,-10.0
2020-10-12,Pará,Ananindeua,14.0,-55.0,52.0,60.0,-13.0,0.0
2020-10-13,Pará,Ananindeua,6.0,2.0,71.0,-6.0,13.0,10.0
2020-10-14,Pará,Ananindeua,8.0,4.0,35.0,2.0,12.0,12.0
2020-10-15,Pará,Ananindeua,9.0,-2.0,32.0,6.0,17.0,15.0
2020-10-16,Pará,Ananindeua,9.0,4.0,32.0,-17.0,16.0,7.0
2020-10-17,Pará,Ananindeua,7.0,10.0,34.0,-2.0,16.0,4.0
2020-10-18,Pará,Ananindeua,6.0,16.0,4.0,23.0,21.0,4.0
2020-10-19,Pará,Ananindeua,9.0,3.0,14.0,-17.0,6.0,3.0
2020-10-20,Pará,Ananindeua,8.0,4.0,31.0,-16.0,14.0,1.0
2020-10-21,Pará,Ananindeua,8.0,4.0,43.0,-3.0,11.0,10.0
2020-10-22,Pará,Ananindeua,9.0,4.0,62.0,7.0,12.0,11.0
2020-10-23,Pará,Ananindeua,9.0,4.0,67.0,-4.0,20.0,4.0
2020-10-24,Pará,Ananindeua,7.0,11.0,68.0,19.0,22.0,5.0
2020-10-25,Pará,Ananindeua,7.0,16.0,12.0,21.0,22.0,1.0
2020-10-26,Pará,Ananindeua,13.0,-14.0,33.0,5.0,4.0,-10.0
2020-10-27,Pará,Ananindeua,8.0,4.0,42.0,-17.0,16.0,3.0
2020-10-28,Pará,Ananindeua,8.0,3.0,30.0,-7.0,16.0,12.0
2020-10-29,Pará,Ananindeua,8.0,5.0,55.0,1.0,16.0,13.0
2020-10-30,Pará,Ananindeua,8.0,-2.0,62.0,4.0,36.0,14.0
2020-10-31,Pará,Ananindeua,4.0,11.0,91.0,14.0,32.0,7.0
2020-11-01,Pará,Ananindeua,5.0,13.0,15.0,21.0,27.0,2.0
2020-11-02,Pará,Ananindeua,16.0,-57.0,20.0,13.0,-12.0,-26.0
2020-11-03,Pará,Ananindeua,6.0,2.0,62.0,-17.0,21.0,0.0
2020-11-04,Pará,Ananindeua,9.0,4.0,54.0,-18.0,14.0,5.0
2020-11-05,Pará,Ananindeua,9.0,3.0,70.0,-12.0,22.0,9.0
2020-11-06,Pará,Ananindeua,9.0,4.0,67.0,-18.0,24.0,6.0
2020-11-07,Pará,Ananindeua,6.0,14.0,64.0,12.0,37.0,17.0
2020-11-08,Pará,Ananindeua,5.0,18.0,21.0,31.0,34.0,17.0
2020-11-09,Pará,Ananindeua,8.0,4.0,47.0,-12.0,15.0,9.0
2020-11-10,Pará,Ananindeua,8.0,5.0,71.0,-12.0,20.0,9.0
2020-11-11,Pará,Ananindeua,8.0,5.0,71.0,-4.0,15.0,13.0
2020-11-12,Pará,Ananindeua,9.0,4.0,94.0,-3.0,16.0,18.0
2020-11-13,Pará,Ananindeua,8.0,4.0,135.0,-5.0,19.0,12.0
2020-11-14,Pará,Ananindeua,6.0,13.0,159.0,17.0,21.0,8.0
2020-11-15,Pará,Ananindeua,1.0,32.0,65.0,84.0,47.0,30.0
2020-11-16,Pará,Ananindeua,8.0,1.0,58.0,-6.0,12.0,8.0
2020-11-17,Pará,Ananindeua,8.0,4.0,73.0,-12.0,17.0,8.0
2020-11-18,Pará,Ananindeua,8.0,5.0,60.0,-15.0,11.0,7.0
2020-11-19,Pará,Ananindeua,9.0,3.0,71.0,-16.0,11.0,6.0
2020-11-20,Pará,Ananindeua,8.0,6.0,75.0,-10.0,21.0,6.0
2020-11-21,Pará,Ananindeua,7.0,13.0,67.0,1.0,19.0,5.0
2020-11-22,Pará,Ananindeua,6.0,16.0,40.0,-20.0,17.0,-3.0
2020-11-23,Pará,Ananindeua,9.0,5.0,60.0,-8.0,13.0,7.0
2020-11-24,Pará,Ananindeua,8.0,7.0,55.0,-12.0,17.0,1.0
2020-11-25,Pará,Ananindeua,8.0,7.0,56.0,-9.0,13.0,6.0
2020-11-26,Pará,Ananindeua,8.0,7.0,73.0,-13.0,21.0,8.0
2020-11-27,Pará,Ananindeua,7.0,6.0,80.0,-16.0,30.0,10.0
2020-11-28,Pará,Ananindeua,6.0,18.0,58.0,10.0,35.0,14.0
2020-11-29,Pará,Ananindeua,4.0,29.0,45.0,30.0,35.0,13.0
2020-11-30,Pará,Ananindeua,8.0,8.0,64.0,1.0,26.0,7.0
2020-12-01,Pará,Ananindeua,7.0,8.0,80.0,-3.0,35.0,17.0
2020-12-02,Pará,Ananindeua,7.0,9.0,67.0,3.0,27.0,21.0
2020-12-03,Pará,Ananindeua,8.0,9.0,89.0,11.0,28.0,27.0
2020-12-04,Pará,Ananindeua,7.0,10.0,87.0,10.0,33.0,24.0
2020-12-05,Pará,Ananindeua,4.0,19.0,90.0,27.0,35.0,23.0
2020-12-06,Pará,Ananindeua,5.0,23.0,74.0,36.0,44.0,30.0
2020-12-07,Pará,Ananindeua,7.0,6.0,69.0,-3.0,24.0,22.0
2020-12-08,Pará,Ananindeua,14.0,-29.0,58.0,9.0,22.0,11.0
2020-12-09,Pará,Ananindeua,7.0,9.0,53.0,1.0,23.0,20.0
2020-12-10,Pará,Ananindeua,7.0,9.0,46.0,7.0,25.0,32.0
2020-12-11,Pará,Ananindeua,7.0,9.0,51.0,1.0,26.0,25.0
2020-12-12,Pará,Ananindeua,5.0,19.0,56.0,18.0,27.0,21.0
2020-12-13,Pará,Ananindeua,5.0,25.0,23.0,28.0,33.0,25.0
2020-12-14,Pará,Ananindeua,8.0,9.0,42.0,-5.0,18.0,18.0
2020-12-15,Pará,Ananindeua,7.0,9.0,49.0,-5.0,26.0,20.0
2020-12-16,Pará,Ananindeua,7.0,9.0,41.0,-8.0,23.0,25.0
